X,Y,OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date
-117.235533,32.876949,67656,90030,10374,Gilman Dr & Myers Dr,,32.876949,-117.235533,,,10374.0,0,,,,,,,01-13-2024
-117.223248,32.870592,67657,90030,10391,La Jolla Village Dr & Lebon Dr,,32.870592,-117.223248,,,10391.0,0,,,,,,,01-13-2024
-117.217861,32.8714650000001,67658,90030,10400,La Jolla Village Dr & Regents Rd,,32.871465,-117.217861,,,10400.0,0,,,,,,,01-13-2024
-117.235829,32.8771830000001,67659,90030,10772,Gilman Dr & Myers Dr,,32.877183,-117.235829,,,10772.0,0,,,,,,,01-13-2024
-117.218669,32.8715030000001,67660,90030,10793,La Jolla Village Dr & Regents Rd,,32.871503,-117.218669,,,10793.0,0,,,,,,,01-13-2024
-117.225289,32.868525,67661,90030,11151,Nobel Dr & Lebon Dr,,32.868525,-117.225289,,,11151.0,0,,,,,,,01-13-2024
-117.243837,32.8874750000001,67662,90030,11538,N Torrey Pines Rd & Torrey Pines Scenic Dr,,32.887475,-117.243837,,,11538.0,0,,,,,,,01-13-2024
-117.24399,32.906751,67663,90030,11539,N Torrey Pines Rd & Torrey Pines Golf Course,,32.906751,-117.24399,,,11539.0,0,,,,,,,01-13-2024
-117.242815,32.9014240000001,67664,90030,11541,N Torrey Pines Rd & Science Park Rd,,32.901424,-117.242815,,,11541.0,0,,,,,,,01-13-2024
-117.23921,32.8757810000001,67665,90030,11548,Gilman Dr & Eucalyptus Grove Ln,,32.875781,-117.23921,,,11548.0,0,,,,,,,01-13-2024
-117.244028,32.8804650000001,67666,90030,11875,N Torrey Pines Rd & Almahurst Row,,32.880465,-117.244028,,,11875.0,0,,,,,,,01-13-2024
-117.243796,32.8749010000001,67667,90030,11876,N Torrey Pines Rd & La Jolla Shores Dr,,32.874901,-117.243796,,,11876.0,0,,,,,,,01-13-2024
-117.243958,32.8857860000001,67668,90030,11877,N Torrey Pines Rd & Salk Institute Rd,,32.885786,-117.243958,,,11877.0,0,,,,,,,01-13-2024
-117.24126,32.894078,67669,90030,11882,N Torrey Pines Rd & Scripps Clinic Drwy,,32.894078,-117.24126,,,11882.0,0,,,,,,,01-13-2024
-117.241405,32.8913590000001,67670,90030,11885,N Torrey Pines Rd & Genesee Av,,32.891359,-117.241405,,,11885.0,0,,,,,,,01-13-2024
-117.214513,32.872645,67671,90030,11923,La Jolla Village Dr & Genesee Av,,32.872645,-117.214513,,,11923.0,0,,,,,,,01-13-2024
-117.243543,32.874579,67672,90030,12310,N Torrey Pines Rd & La Jolla Shores Dr,,32.874579,-117.243543,,,12310.0,0,,,,,,,01-13-2024
-117.243654,32.886534,67673,90030,12311,N Torrey Pines Rd & Torrey Pines Scenic Dr,,32.886534,-117.243654,,,12311.0,0,,,,,,,01-13-2024
-117.242483,32.8895580000001,67674,90030,12316,N Torrey Pines Rd & UCSD Northpoint Drwy,,32.889558,-117.242483,,,12316.0,0,,,,,,,01-13-2024
-117.238755,32.8752660000001,67675,90030,12320,Gilman Dr & Eucalyptus Grove Ln,,32.875266,-117.238755,,,12320.0,0,,,,,,,01-13-2024
-117.24369,32.8813500000001,67676,90030,12631,N Torrey Pines Rd & Muir College Dr,,32.88135,-117.24369,,,12631.0,0,,,,,,,01-13-2024
-117.243423,32.871606,67677,90030,12634,N Torrey Pines Rd & Revelle College Dr,,32.871606,-117.243423,,,12634.0,0,,,,,,,01-13-2024
-117.24111,32.895275,67678,90030,12639,N Torrey Pines Rd & Scripps Clinic Drwy,,32.895275,-117.24111,,,12639.0,0,,,,,,,01-13-2024
-117.231688,32.8677660000001,67679,90030,13024,Nobel Dr & La Jolla Village Square Drwy,,32.867766,-117.231688,,,13024.0,0,,,,,,,01-13-2024
-117.231658,32.868011,67680,90030,13058,Nobel Dr & La Jolla Village Square Drwy,,32.868011,-117.231658,,,13058.0,0,,,,,,,01-13-2024
-117.24182,32.898471,67681,90030,13141,N Torrey Pines Rd & John J Hopkins Dr,,32.898471,-117.24182,,,13141.0,0,,,,,,,01-13-2024
-117.214206,32.8720430000001,67682,90030,13171,Genesee Av & La Jolla Village Dr,,32.872043,-117.214206,,,13171.0,0,,,,,,,01-13-2024
-117.090834,33.148963,67683,90030,20001,Broadway & Leslie Ln,,33.148963,-117.090834,,,20001.0,0,,,,,,,01-13-2024
-117.411236,33.3508360000001,67684,90030,20004,Brown St & Del Valle (Las Pulgas),,33.350836,-117.411236,,,20004.0,0,,,,,,,01-13-2024
-117.395368,33.2226920000001,67685,90030,20006,Access Rd & Px,,33.222692,-117.395368,,,20006.0,0,,,,,,,01-13-2024
-117.389372,33.2318460000001,67686,90030,20007,Vandegrift Bl & Ash Rd,,33.231846,-117.389372,,,20007.0,0,,,,,,,01-13-2024
-117.370258,33.196127,67687,90030,20018,Division St & Grant St,,33.196127,-117.370258,,,20018.0,0,,,,,,,01-13-2024
-117.365342,33.1970260000001,67688,90030,20020,Division St & Country Club Ln,,33.197026,-117.365342,,,20020.0,0,,,,,,,01-13-2024
-117.327032,33.317869,67689,90030,20024,Vandegrift Bl & Area 26,,33.317869,-117.327032,,,20024.0,0,,,,,,,01-13-2024
-117.350109,33.1978360000001,67690,90030,20025,Oceanside Bl & Industry St,,33.197836,-117.350109,,,20025.0,0,,,,,,,01-13-2024
-117.350633,33.2943000000001,67691,90030,20026,Bldg 22114 & 10th St,,33.2943,-117.350633,,,20026.0,0,,,,,,,01-13-2024
-117.347768,33.1616250000001,67692,90030,20027,Grand Av & Madison St,,33.161625,-117.347768,,,20027.0,0,,,,,,,01-13-2024
-117.345663,33.162834,67693,90030,20030,Grand Av & Harding St,,33.162834,-117.345663,,,20030.0,0,,,,,,,01-13-2024
-117.344325,33.200654,67694,90030,20032,Oceanside Bl & Camelot Dr,,33.200654,-117.344325,,,20032.0,0,,,,,,,01-13-2024
-117.336612,33.201671,67695,90030,20038,Oceanside Blvd & Garrison St,,33.201671,-117.336612,,,20038.0,0,,,,,,,01-13-2024
-117.334291,33.2230520000001,67696,90030,20039,Mission Av & 3745 (Fireside St),,33.223052,-117.334291,,,20039.0,0,,,,,,,01-13-2024
-117.334341,33.2086410000001,67697,90030,20041,Mesa Dr & Garrison St,,33.208641,-117.334341,,,20041.0,0,,,,,,,01-13-2024
-117.331348,33.2253680000001,67698,90030,20045,Mission Av & El Camino Real,,33.225368,-117.331348,,,20045.0,0,,,,,,,01-13-2024
-117.330382,33.15837,67699,90030,20047,Magnolia Av & Brady Cr (Jr High),,33.15837,-117.330382,,,20047.0,0,,,,,,,01-13-2024
-117.322101,33.3471520000001,67700,90030,20049,Sequoia & Angeles,,33.347152,-117.322101,,,20049.0,0,,,,,,,01-13-2024
-117.316929,33.1705420000001,67701,90030,20051,Carlsbad Village Dr & Santa Clara Way,,33.170542,-117.316929,,,20051.0,0,,,,,,,01-13-2024
-117.305737,33.166484,67702,90030,20054,Carlsbad Village Dr & Victoria Av,,33.166484,-117.305737,,,20054.0,0,,,,,,,01-13-2024
-117.300802,33.249539,67703,90030,20059,N River Rd & Redondo Dr,,33.249539,-117.300802,,,20059.0,0,,,,,,,01-13-2024
-117.297372,33.1867130000001,67704,90030,20061,Barnard Dr & Meadow Ln,,33.186713,-117.297372,,,20061.0,0,,,,,,,01-13-2024
-117.289603,33.0484900000001,67705,90030,20063,Encinitas Bl & I-5,,33.04849,-117.289603,,,20063.0,0,,,,,,,01-13-2024
-117.288374,33.0361320000001,67706,90030,20066,Santa Fe Dr & Summit Av,,33.036132,-117.288374,,,20066.0,0,,,,,,,01-13-2024
-117.289004,33.180104,67707,90030,20067,Lake Bl & Thunder Dr,,33.180104,-117.289004,,,20067.0,0,,,,,,,01-13-2024
-117.283866,33.1784930000001,67708,90030,20068,Lake Bl & Del Cerro Av,,33.178493,-117.283866,,,20068.0,0,,,,,,,01-13-2024
-117.283647,33.0361100000001,67709,90030,20069,Santa Fe Dr & Santa Fe Plaza,,33.03611,-117.283647,,,20069.0,0,,,,,,,01-13-2024
-117.280542,33.177627,67710,90030,20070,Sky Haven Ln & Lake Bl,,33.177627,-117.280542,,,20070.0,0,,,,,,,01-13-2024
-117.275794,33.048643,67711,90030,20071,Encinitas Bl & Delphinium St,,33.048643,-117.275794,,,20071.0,0,,,,,,,01-13-2024
-117.271254,33.192166,67712,90030,20075,W Vista Way & Hill Dr,,33.192166,-117.271254,,,20075.0,0,,,,,,,01-13-2024
-117.269256,33.0451880000001,67713,90030,20077,Encinitas Bl & Balour Dr,,33.045188,-117.269256,,,20077.0,0,,,,,,,01-13-2024
-117.259347,32.995952,67714,90030,20081,Lomas Santa Fe Dr & Solana Hills Dr,,32.995952,-117.259347,,,20081.0,0,,,,,,,01-13-2024
-117.250904,33.2131220000001,67715,90030,20085,Los Angeles Dr & Georgia Ln,,33.213122,-117.250904,,,20085.0,0,,,,,,,01-13-2024
-117.246482,33.2210680000001,67716,90030,20088,Bobier Dr & N Santa Fe Av,,33.221068,-117.246482,,,20088.0,0,,,,,,,01-13-2024
-117.235903,33.2073490000001,67717,90030,20090,E Vista Way & Franklin Ln,,33.207349,-117.235903,,,20090.0,0,,,,,,,01-13-2024
-117.229314,33.209665,67718,90030,20092,Williamston St & Vale Terrace Dr,,33.209665,-117.229314,,,20092.0,0,,,,,,,01-13-2024
-117.225995,33.2233000000001,67719,90030,20094,E Vista Way & Palomar Pl,,33.2233,-117.225995,,,20094.0,0,,,,,,,01-13-2024
-117.222123,33.2248040000001,67720,90030,20096,Arcadia Av & Oak Dr,,33.224804,-117.222123,,,20096.0,0,,,,,,,01-13-2024
-117.219465,33.1407780000001,67721,90030,20097,Poinsettia Av & Specialty Dr,,33.140778,-117.219465,,,20097.0,0,,,,,,,01-13-2024
-117.137943,33.1409860000001,67722,90030,20105,Mission Rd & Woodland Pkwy,,33.140986,-117.137943,,,20105.0,0,,,,,,,01-13-2024
-117.130105,33.135833,67723,90030,20106,Mission Rd & Rancheros Dr,,33.135833,-117.130105,,,20106.0,0,,,,,,,01-13-2024
-117.121914,33.152741,67724,90030,20109,El Norte Pkwy & Bennett Av,,33.152741,-117.121914,,,20109.0,0,,,,,,,01-13-2024
-117.117239,33.149936,67725,90030,20110,El Norte Pkwy & Las Palmas Ln,,33.149936,-117.117239,,,20110.0,0,,,,,,,01-13-2024
-117.105755,33.1239600000001,67726,90030,20111,Mission Rd & Washington Av,,33.12396,-117.105755,,,20111.0,0,,,,,,,01-13-2024
-117.095981,33.1595600000001,67727,90030,20113,Country Club Ln & Eveningside Glen,,33.15956,-117.095981,,,20113.0,0,,,,,,,01-13-2024
-117.094102,33.117327,67728,90030,20115,Valley Pkwy & Tulip St,,33.117327,-117.094102,,,20115.0,0,,,,,,,01-13-2024
-117.094707,33.1407380000001,67729,90030,20116,El Norte Pkwy & Las Villas Way,,33.140738,-117.094707,,,20116.0,0,,,,,,,01-13-2024
-117.074152,33.134242,67730,90030,20121,Mission Av & Cedar St,,33.134242,-117.074152,,,20121.0,0,,,,,,,01-13-2024
-117.072584,33.1303960000001,67731,90030,20122,Washington Av & Date St,,33.130396,-117.072584,,,20122.0,0,,,,,,,01-13-2024
-117.069958,33.1318460000001,67732,90030,20123,Washington Av & Beech St,,33.131846,-117.069958,,,20123.0,0,,,,,,,01-13-2024
-117.062615,33.0955460000001,67733,90030,20127,Sunset Dr & Royal Crest Dr,,33.095546,-117.062615,,,20127.0,0,,,,,,,01-13-2024
-117.04884,33.108913,67734,90030,20129,Hwy 78 & Citrus Av,,33.108913,-117.04884,,,20129.0,0,,,,,,,01-13-2024
-117.048614,33.1388240000001,67735,90030,20130,Valley Pkwy & Quarry Glen,,33.138824,-117.048614,,,20130.0,0,,,,,,,01-13-2024
-117.044638,33.106954,67736,90030,20131,Hwy 78 & Summit Dr,,33.106954,-117.044638,,,20131.0,0,,,,,,,01-13-2024
-117.045562,33.1402120000001,67737,90030,20133,Valley Pkwy & Citrus Av (Vons),,33.140212,-117.045562,,,20133.0,0,,,,,,,01-13-2024
-117.044322,33.1264200000001,67738,90030,20134,Glenridge Rd & Mountain View Dr,,33.12642,-117.044322,,,20134.0,0,,,,,,,01-13-2024
-117.038057,33.1436150000001,67739,90030,20135,Valley Pkwy & Bear Valley Pkwy,,33.143615,-117.038057,,,20135.0,0,,,,,,,01-13-2024
-117.036509,33.222316,67740,90030,20136,Valley Center Rd & Lilac Rd,,33.222316,-117.036509,,,20136.0,0,,,,,,,01-13-2024
-117.033388,33.230823,67741,90030,20137,Valley Center Rd & Miller Rd,,33.230823,-117.033388,,,20137.0,0,,,,,,,01-13-2024
-117.006315,33.228174,67742,90030,20138,Valley Center & Rock Hill Ranch Rd,,33.228174,-117.006315,,,20138.0,0,,,,,,,01-13-2024
-116.991716,33.087836,67743,90030,20139,Hwy 78 & Old Milky Way,,33.087836,-116.991716,,,20139.0,0,,,,,,,01-13-2024
-116.976403,33.228055,67744,90030,20140,Valley Center Rd & N Lake Wohlford Rd,,33.228055,-116.976403,,,20140.0,0,,,,,,,01-13-2024
-116.957588,33.287359,67745,90030,20141,Valley Center Rd & Hwy 76,,33.287359,-116.957588,,,20141.0,0,,,,,,,01-13-2024
-116.885581,33.070031,67746,90030,20142,Hwy 78 & Weekend Villa Rd,,33.070031,-116.885581,,,20142.0,0,,,,,,,01-13-2024
-117.375219,33.1983690000001,67747,90030,20155,Mission Av & Horne St,,33.198369,-117.375219,,,20155.0,0,,,,,,,01-13-2024
-117.373221,33.195743,67748,90030,20157,Center Av & Horne St,,33.195743,-117.373221,,,20157.0,0,,,,,,,01-13-2024
-117.368824,33.1837360000001,67749,90030,20160,Oceanside Bl & Coast Hwy,,33.183736,-117.368824,,,20160.0,0,,,,,,,01-13-2024
-117.368325,33.202004,67750,90030,20161,Mission Av & Brooks St,,33.202004,-117.368325,,,20161.0,0,,,,,,,01-13-2024
-117.366999,33.184833,67751,90030,20162,Oceanside Blvd & Ditmar St,,33.184833,-117.366999,,,20162.0,0,,,,,,,01-13-2024
-117.363534,33.2047190000001,67752,90030,20164,Mission Av & Canyon Dr,,33.204719,-117.363534,,,20164.0,0,,,,,,,01-13-2024
-117.361223,33.2072900000001,67753,90030,20166,Mission Av & Carey Rd East,,33.20729,-117.361223,,,20166.0,0,,,,,,,01-13-2024
-117.360536,33.191376,67754,90030,20167,Oceanside Blvd & Commerce St,,33.191376,-117.360536,,,20167.0,0,,,,,,,01-13-2024
-117.359108,33.172241,67755,90030,20169,Vista Way & Coast Hwy,,33.172241,-117.359108,,,20169.0,0,,,,,,,01-13-2024
-117.35845,33.1923880000001,67756,90030,20170,Oceanside Blvd & State Tree Dr,,33.192388,-117.35845,,,20170.0,0,,,,,,,01-13-2024
-117.358703,33.2086430000001,67757,90030,20171,Mission Av & Mesa Dr,,33.208643,-117.358703,,,20171.0,0,,,,,,,01-13-2024
-117.347994,33.213448,67758,90030,20176,Mission Av & Carolyn Cir,,33.213448,-117.347994,,,20176.0,0,,,,,,,01-13-2024
-117.347938,33.292766,67759,90030,20177,E Av & 10th St,,33.292766,-117.347938,,,20177.0,0,,,,,,,01-13-2024
-117.343551,33.162493,67760,90030,20178,Carlsbad Village Dr & Harding St,,33.162493,-117.343551,,,20178.0,0,,,,,,,01-13-2024
-117.3428,33.2170630000001,67761,90030,20180,Mission Av & Foussat Rd,,33.217063,-117.3428,,,20180.0,0,,,,,,,01-13-2024
-117.342804,33.304962,67762,90030,20181,Vandegrift Bl & A St,,33.304962,-117.342804,,,20181.0,0,,,,,,,01-13-2024
-117.34083,33.15765,67763,90030,20182,Chestnut Av & Harding St,,33.15765,-117.34083,,,20182.0,0,,,,,,,01-13-2024
-117.341294,33.2099410000001,67764,90030,20183,Mesa Dr & Wilcox St,,33.209941,-117.341294,,,20183.0,0,,,,,,,01-13-2024
-117.340513,33.2111590000001,67765,90030,20184,Mesa Dr & Sea Ridge Rd,,33.211159,-117.340513,,,20184.0,0,,,,,,,01-13-2024
-117.34034,33.218799,67766,90030,20185,Mission Av & Copperwood Way,,33.218799,-117.34034,,,20185.0,0,,,,,,,01-13-2024
-117.34013,33.2016530000001,67767,90030,20186,Oceanside Bl & Foussat Rd,,33.201653,-117.34013,,,20186.0,0,,,,,,,01-13-2024
-117.336535,33.183115,67768,90030,20189,Vista Way & Olson Way,,33.183115,-117.336535,,,20189.0,0,,,,,,,01-13-2024
-117.336259,33.17661,67769,90030,20190,Marron Rd & Monroe St,,33.17661,-117.336259,,,20190.0,0,,,,,,,01-13-2024
-117.33659,33.210879,67770,90030,20191,Mesa Dr & Mainsail Rd,,33.210879,-117.33659,,,20191.0,0,,,,,,,01-13-2024
-117.335458,33.1673880000001,67771,90030,20192,Carlsbad Village Dr & Valley St,,33.167388,-117.335458,,,20192.0,0,,,,,,,01-13-2024
-117.334873,33.1527610000001,67772,90030,20193,Tamarack Av & Pio Pico Dr,,33.152761,-117.334873,,,20193.0,0,,,,,,,01-13-2024
-117.330273,33.2016310000001,67773,90030,20194,Oceanside Blvd & El Camino Real E,,33.201631,-117.330273,,,20194.0,0,,,,,,,01-13-2024
-117.330868,33.1831080000001,67774,90030,20195,Vista Way & Via Esmarca,,33.183108,-117.330868,,,20195.0,0,,,,,,,01-13-2024
-117.331746,33.208673,67775,90030,20196,Mesa Dr & Pear Tree Ln,,33.208673,-117.331746,,,20196.0,0,,,,,,,01-13-2024
-117.329353,33.2264920000001,67776,90030,20197,Mission Av & Plaza Real,,33.226492,-117.329353,,,20197.0,0,,,,,,,01-13-2024
-117.325886,33.1824930000001,67777,90030,20199,Vista Way & El Camino Real,,33.182493,-117.325886,,,20199.0,0,,,,,,,01-13-2024
-117.326627,33.2104430000001,67778,90030,20200,Mesa Dr & Pearwood Dr,,33.210443,-117.326627,,,20200.0,0,,,,,,,01-13-2024
-117.324718,33.177764,67779,90030,20201,Marron Rd & El Camino Real,,33.177764,-117.324718,,,20201.0,0,,,,,,,01-13-2024
-117.32257,33.182438,67780,90030,20202,Vista Way & Valley Glen Dr,,33.182438,-117.32257,,,20202.0,0,,,,,,,01-13-2024
-117.322008,33.347362,67781,90030,20203,Sequoia & Angeles,,33.347362,-117.322008,,,20203.0,0,,,,,,,01-13-2024
-117.32136,33.212414,67782,90030,20204,Mesa Dr & Vanilla Way,,33.212414,-117.32136,,,20204.0,0,,,,,,,01-13-2024
-117.317269,33.1811510000001,67783,90030,20206,Vista Way & Paseo De Laura,,33.181151,-117.317269,,,20206.0,0,,,,,,,01-13-2024
-117.318766,33.347063,67784,90030,20207,Sequoia & Farrari,,33.347063,-117.318766,,,20207.0,0,,,,,,,01-13-2024
-117.313988,33.245169,67785,90030,20210,N River Rd & Avenida Descanso,,33.245169,-117.313988,,,20210.0,0,,,,,,,01-13-2024
-117.312059,33.2298670000001,67786,90030,20211,Mission Av & Mission Gate Dr,,33.229867,-117.312059,,,20211.0,0,,,,,,,01-13-2024
-117.310499,33.2031470000001,67787,90030,20212,Oceanside Blvd & Rancho Del Oro Dr,,33.203147,-117.310499,,,20212.0,0,,,,,,,01-13-2024
-117.311745,33.3266550000001,67788,90030,20213,De Luz Rd & Wonson Dr,,33.326655,-117.311745,,,20213.0,0,,,,,,,01-13-2024
-117.310823,33.3236870000001,67789,90030,20216,De Luz Rd & Marine Dr,,33.323687,-117.310823,,,20216.0,0,,,,,,,01-13-2024
-117.310271,33.3208690000001,67790,90030,20217,De Luz Rd & Vandegrift Bl,,33.320869,-117.310271,,,20217.0,0,,,,,,,01-13-2024
-117.308235,33.2453760000001,67791,90030,20218,N River Rd & Calle Montecito,,33.245376,-117.308235,,,20218.0,0,,,,,,,01-13-2024
-117.309075,33.3174930000001,67792,90030,20219,Vandegrift Bl & 19th,,33.317493,-117.309075,,,20219.0,0,,,,,,,01-13-2024
-117.305274,33.2292560000001,67793,90030,20220,Mission Av & Old Grove Rd,,33.229256,-117.305274,,,20220.0,0,,,,,,,01-13-2024
-117.303433,33.1665150000001,67794,90030,20222,Carlsbad Village Dr & Chatham Rd,,33.166515,-117.303433,,,20222.0,0,,,,,,,01-13-2024
-117.298279,33.1879280000001,67795,90030,20226,Barnard Dr & Carr Dr,,33.187928,-117.298279,,,20226.0,0,,,,,,,01-13-2024
-117.291178,33.1792970000001,67796,90030,20227,Lake Bl & Esplanade St,,33.179297,-117.291178,,,20227.0,0,,,,,,,01-13-2024
-117.290337,33.1878,67797,90030,20228,Waring Rd & Waring Ct,,33.1878,-117.290337,,,20228.0,0,,,,,,,01-13-2024
-117.288673,33.205968,67798,90030,20229,Oceanside Blvd & Avenida Del Oro,,33.205968,-117.288673,,,20229.0,0,,,,,,,01-13-2024
-117.284237,33.2072180000001,67799,90030,20230,Oceanside Blvd & Collge Blvd,,33.207218,-117.284237,,,20230.0,0,,,,,,,01-13-2024
-117.278942,33.047559,67800,90030,20232,Encinitas Bl & Westlake St,,33.047559,-117.278942,,,20232.0,0,,,,,,,01-13-2024
-117.27885,33.1891410000001,67801,90030,20233,W Vista Way & Emerald Dr,,33.189141,-117.27885,,,20233.0,0,,,,,,,01-13-2024
-117.274614,33.125777,67802,90030,20236,Palomar Airport Rd & Yarrow Dr,,33.125777,-117.274614,,,20236.0,0,,,,,,,01-13-2024
-117.274527,33.190658,67803,90030,20238,W Vista Way & Grapevine Rd,,33.190658,-117.274527,,,20238.0,0,,,,,,,01-13-2024
-117.273002,33.2144920000001,67804,90030,20240,Oceanside Blvd & Peacock Blvd,,33.214492,-117.273002,,,20240.0,0,,,,,,,01-13-2024
-117.268942,32.9923610000001,67805,90030,20242,Lomas Santa Fe Dr & Rios Av,,32.992361,-117.268942,,,20242.0,0,,,,,,,01-13-2024
-117.270114,33.216885,67806,90030,20244,Oceanside Blvd & Temple Heights Dr,,33.216885,-117.270114,,,20244.0,0,,,,,,,01-13-2024
-117.270411,33.2395240000001,67807,90030,20245,N Santa Fe Av & Champlain St,,33.239524,-117.270411,,,20245.0,0,,,,,,,01-13-2024
-117.263959,33.0459720000001,67808,90030,20248,Encinitas Bl & Beechtree Dr,,33.045972,-117.263959,,,20248.0,0,,,,,,,01-13-2024
-117.264254,32.9955200000001,67809,90030,20251,Lomas Santa Fe Dr & Hilmen Dr,,32.99552,-117.264254,,,20251.0,0,,,,,,,01-13-2024
-117.268182,33.2184490000001,67810,90030,20252,Oceanside Blvd & 4927,,33.218449,-117.268182,,,20252.0,0,,,,,,,01-13-2024
-117.265705,33.1942470000001,67811,90030,20253,W Vista Way & Santa Clara Dr,,33.194247,-117.265705,,,20253.0,0,,,,,,,01-13-2024
-117.264762,33.2372370000001,67812,90030,20254,N Santa Fe Av & Darwin Dr,,33.237237,-117.264762,,,20254.0,0,,,,,,,01-13-2024
-117.260836,33.1944720000001,67813,90030,20255,W Vista Way & Copper Av,,33.194472,-117.260836,,,20255.0,0,,,,,,,01-13-2024
-117.25466,33.0456060000001,67814,90030,20258,Encinitas Bl & Cam Delas Flores,,33.045606,-117.25466,,,20258.0,0,,,,,,,01-13-2024
-117.253979,33.1954610000001,67815,90030,20262,W Vista Way & Melrose Dr,,33.195461,-117.253979,,,20262.0,0,,,,,,,01-13-2024
-117.248461,33.044904,67816,90030,20267,Encinitas Bl & Village Park Way,,33.044904,-117.248461,,,20267.0,0,,,,,,,01-13-2024
-117.251869,33.370413,67817,90030,20268,S Mission Rd & Ammunition Rd,,33.370413,-117.251869,,,20268.0,0,,,,,,,01-13-2024
-117.244143,33.0413570000001,67818,90030,20271,Encinitas Bl & Willowspring Dr,,33.041357,-117.244143,,,20271.0,0,,,,,,,01-13-2024
-117.243973,33.1397230000001,67819,90030,20273,Park Center Dr & Melrose Dr,,33.139723,-117.243973,,,20273.0,0,,,,,,,01-13-2024
-117.238227,33.195952,67820,90030,20280,S Santa Fe Av & Guajome St,,33.195952,-117.238227,,,20280.0,0,,,,,,,01-13-2024
-117.236569,33.081175,67821,90030,20281,La Costa Av & Rancho Santa Fe Rd,,33.081175,-117.236569,,,20281.0,0,,,,,,,01-13-2024
-117.233955,33.2101960000001,67822,90030,20285,E Vista Way & Townsite Dr,,33.210196,-117.233955,,,20285.0,0,,,,,,,01-13-2024
-117.2338,33.1935110000001,67823,90030,20287,S Santa Fe Av & Civic Center Dr,,33.193511,-117.2338,,,20287.0,0,,,,,,,01-13-2024
-117.231996,33.0798070000001,67824,90030,20288,La Costa Av & Calle Timiteo,,33.079807,-117.231996,,,20288.0,0,,,,,,,01-13-2024
-117.231611,33.2248990000001,67825,90030,20289,Arcadia Av & Anza Av,,33.224899,-117.231611,,,20289.0,0,,,,,,,01-13-2024
-117.231005,33.211104,67826,90030,20291,E Vista Way & Vale Terrace Dr,,33.211104,-117.231005,,,20291.0,0,,,,,,,01-13-2024
-117.22977,33.078398,67827,90030,20292,Camino De Los Coches & Via Callendo,,33.078398,-117.22977,,,20292.0,0,,,,,,,01-13-2024
-117.22593,33.208869,67828,90030,20295,Vale Terrace Dr & Ponderosa Dr,,33.208869,-117.22593,,,20295.0,0,,,,,,,01-13-2024
-117.21932,32.983777,67829,90030,20298,Via De La Valle & Caminito Porta Delgada,,32.983777,-117.21932,,,20298.0,0,,,,,,,01-13-2024
-117.224077,33.155851,67830,90030,20299,Sycamore Av & Grand Av,,33.155851,-117.224077,,,20299.0,0,,,,,,,01-13-2024
-117.222983,33.137187,67831,90030,20300,Poinsettia Av & Linda Vista Dr,,33.137187,-117.222983,,,20300.0,0,,,,,,,01-13-2024
-117.22145,33.1661950000001,67832,90030,20302,Shadowridge & Watson Way,,33.166195,-117.22145,,,20302.0,0,,,,,,,01-13-2024
-117.21267,33.1757230000001,67833,90030,20305,S Santa Fe Av & Woodland Dr,,33.175723,-117.21267,,,20305.0,0,,,,,,,01-13-2024
-117.208389,33.005343,67834,90030,20306,Via De La Valle & Calzada Del Bosque,,33.005343,-117.208389,,,20306.0,0,,,,,,,01-13-2024
-117.209021,33.173523,67835,90030,20307,S Santa Fe Av & Robelini Dr,,33.173523,-117.209021,,,20307.0,0,,,,,,,01-13-2024
-117.206423,33.1691040000001,67836,90030,20309,S Santa Fe Av & Azalea Dr,,33.169104,-117.206423,,,20309.0,0,,,,,,,01-13-2024
-117.19862,33.0235240000001,67837,90030,20311,Paseo Delicias & Via De La Valle,,33.023524,-117.19862,,,20311.0,0,,,,,,,01-13-2024
-117.199869,33.156551,67838,90030,20312,S Santa Fe Av & Las Flores Dr,,33.156551,-117.199869,,,20312.0,0,,,,,,,01-13-2024
-117.19516,33.152295,67839,90030,20314,Mission Rd & Rancho Santa Fe Rd,,33.152295,-117.19516,,,20314.0,0,,,,,,,01-13-2024
-117.191895,33.1503970000001,67840,90030,20315,Mission Rd & Pacific St,,33.150397,-117.191895,,,20315.0,0,,,,,,,01-13-2024
-117.190657,33.0303630000001,67841,90030,20316,Paseo Delicas & La Valle Plateada,,33.030363,-117.190657,,,20316.0,0,,,,,,,01-13-2024
-117.175648,33.0347420000001,67842,90030,20318,Del Dios Hwy & Via Cuatro Caminos,,33.034742,-117.175648,,,20318.0,0,,,,,,,01-13-2024
-117.169827,33.1443620000001,67843,90030,20321,Mission Rd & Marcos St,,33.144362,-117.169827,,,20321.0,0,,,,,,,01-13-2024
-117.165548,33.1432610000001,67844,90030,20322,Mission Rd & Pico Av,,33.143261,-117.165548,,,20322.0,0,,,,,,,01-13-2024
-117.161781,33.1423380000001,67845,90030,20323,Mission Rd & San Marcos Bl,,33.142338,-117.161781,,,20323.0,0,,,,,,,01-13-2024
-117.150022,33.1447150000001,67846,90030,20324,Mission Rd & Mulberry Dr,,33.144715,-117.150022,,,20324.0,0,,,,,,,01-13-2024
